Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,1,Poor Voice Quality,21.16206728,72.87962778,Gujarat
Airtel,Indoor,4G,5,Satisfactory,17.7296313,83.295607,Andhra Pradesh
Airtel,Travelling,Unknown,1,Call Dropped,17.7599498,83.2221737,Andhra Pradesh
Airtel,Indoor,3G,1,Call Dropped,17.7296313,83.295607,Andhra Pradesh
Airtel,Travelling,4G,1,Call Dropped,17.7599498,83.2221737,Andhra Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,13.93678029,75.54817325,Karnataka
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,19.96218333,85.81842667,Odisha
RJio,Indoor,Unknown,4,Satisfactory,18.50398788,73.92800519,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.50406963,73.9280895,Maharashtra
Airtel,Travelling,4G,3,Poor Voice Quality,17.76010058,83.22233392,Andhra Pradesh
Idea,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,29.84144522,77.88912994,Uttarakhand
Airtel,Indoor,4G,5,Satisfactory,26.8625958,81.01796679,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,29.8414757,77.88900738,Uttarakhand
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.8087913,86.1901053,Jharkhand
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
MTNL,Indoor,4G,1,Call Dropped,18.9711465,72.8378326,Maharashtra
Airtel,Travelling,Unknown,1,Poor Voice Quality,17.76010058,83.22233392,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,29.84164834,77.88927595,Uttarakhand
Vodafone,Indoor,2G,1,Poor Voice Quality,22.24457147,88.46261974,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.6714265,88.33667757,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,3,Poor Voice Quality,18.0075936,79.5485775,Telangana
Airtel,Travelling,4G,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,28.6861877,77.3621142,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.68607638,77.36210097,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06342275,75.39921946,Madhya Pradesh
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,18.0075936,79.5485775,Telangana
RJio,Indoor,4G,3,Satisfactory,22.06352861,75.39976588,Madhya Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,22.06362815,75.39976152,Madhya Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06347011,75.39955214,Madhya Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,3G,3,Satisfactory,16.9390473,81.9552855,Andhra Pradesh
BSNL,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,3,Poor Voice Quality,18.0070945,79.5461186,Telangana
Vodafone,Indoor,4G,4,Satisfactory,12.9442124,78.8571968,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,12.9459942,78.8576991,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,26.86280828,81.01798243,Uttar Pradesh
Idea,Indoor,4G,4,Satisfactory,31.6308368,74.8349456,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308368,74.8349456,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308031,74.8349438,Punjab
RJio,Indoor,4G,4,Satisfactory,22.67125056,88.33693268,West Bengal
Airtel,Indoor,4G,4,Satisfactory,13.43556349,79.95585068,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.8291943,70.79709588,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.8291943,70.79709588,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.83136358,70.79136944,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.83136358,70.79136944,Gujarat
Idea,Indoor,4G,4,Satisfactory,31.6308368,74.8349456,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308368,74.8349456,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308031,74.8349438,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308109,74.834939,Punjab
RJio,Indoor,4G,3,Satisfactory,22.06353104,75.39965875,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,4,Satisfactory,16.88405,79.6918279,Telangana
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,17.7296071,83.2955898,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
Vodafone,Indoor,4G,4,Satisfactory,22.63573038,88.43982038,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.63573038,88.43982038,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,21.1090969,79.1344675,Maharashtra
BSNL,Indoor,Unknown,5,Satisfactory,21.1090969,79.1344675,Maharashtra
Vodafone,Indoor,4G,2,Call Dropped,23.57861,87.178715,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,Unknown,3,Satisfactory,23.57861,87.178715,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,18.0167613,79.5421965,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
Idea,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,3G,3,Satisfactory,16.9390473,81.9552855,Andhra Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
MTNL,Indoor,4G,5,Satisfactory,18.9711465,72.8378326,Maharashtra
Idea,Indoor,3G,5,Satisfactory,23.36835901,72.69208795,Gujarat
Idea,Outdoor,3G,5,Satisfactory,23.204566,72.6409071,Gujarat
Idea,Outdoor,3G,5,Satisfactory,23.46121447,72.67278171,Gujarat
Idea,Outdoor,3G,1,Call Dropped,23.2161274,72.6490229,Gujarat
Idea,Outdoor,3G,5,Satisfactory,23.46158648,72.67277312,Gujarat
Idea,Outdoor,4G,5,Satisfactory,23.2045476,72.6409034,Gujarat
Idea,Outdoor,3G,5,Satisfactory,23.20462268,72.64102832,Gujarat
Idea,Outdoor,3G,5,Satisfactory,23.2044859,72.6408964,Gujarat
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,1,Poor Voice Quality,19.28357789,72.8697116,Maharashtra
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
Airtel,Travelling,Unknown,4,Satisfactory,17.76010058,83.22233392,Andhra Pradesh
Airtel,Indoor,2G,4,Satisfactory,13.93676236,75.54818337,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.12732853,89.46059559,West Bengal
RJio,Indoor,4G,3,Satisfactory,22.06362442,75.3995233,Madhya Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Idea,Indoor,4G,4,Satisfactory,31.6308414,74.8349473,Punjab
Idea,Indoor,4G,4,Satisfactory,31.630822,74.8349345,Punjab
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976934,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9764574,75.8178391,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9764574,75.8178391,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9764574,75.8178391,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9764574,75.8178391,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976934,75.8177256,Karnataka
BSNL,Outdoor,Unknown,1,Poor Voice Quality,12.97523053,75.81488986,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97523053,75.81488986,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97523053,75.81488986,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.98054441,75.74008062,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,2,Poor Voice Quality,12.98054441,75.74008062,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.98054441,75.74008062,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.98054441,75.74008062,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.98054441,75.74008062,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97691613,75.81781724,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.976912,75.8177256,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.990424,75.7891567,Karnataka
Airtel,Indoor,Unknown,4,Satisfactory,13.93657982,75.54809028,Karnataka
Vodafone,Outdoor,3G,3,Satisfactory,26.9567128,77.9950985,Uttar Pradesh
Vodafone,Outdoor,4G,3,Satisfactory,26.9602298,78.0065165,Uttar Pradesh
BSNL,Indoor,3G,3,Satisfactory,16.9390939,81.95545647,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Idea,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.57861,87.178715,West Bengal
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,21.8677345,70.5976986,Gujarat
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,23.0198808,72.5251406,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.48088209,88.40491997,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48088209,88.40491997,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48088209,88.40491997,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48088209,88.40491997,West Bengal
RJio,Indoor,4G,1,Call Dropped,22.480675,88.4057439,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.480675,88.4057439,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,17.06641185,73.62493625,Maharashtra
Vodafone,Outdoor,2G,3,Satisfactory,26.9502624,78.0043757,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.31183468,89.45071507,West Bengal
Airtel,Indoor,4G,4,Satisfactory,13.43570425,79.9560365,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
RJio,Travelling,4G,3,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,3G,5,Satisfactory,22.6957016,88.3979246,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
RJio,Indoor,4G,3,Satisfactory,22.06352157,75.39957142,Madhya Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.88063841,77.69406343,Karnataka
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
Airtel,Indoor,Unknown,4,Satisfactory,17.75988705,83.22246233,Andhra Pradesh
RJio,Outdoor,4G,3,Satisfactory,22.35715378,82.61967412,Chhattisgarh
Vodafone,Indoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
BSNL,Outdoor,Unknown,4,Satisfactory,19.96218333,85.81842667,Odisha
RJio,Outdoor,4G,5,Satisfactory,22.47939137,88.4051716,West Bengal
Airtel,Indoor,4G,1,Call Dropped,26.12729464,89.4604523,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,26.31183468,89.45071507,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
RJio,Outdoor,4G,3,Satisfactory,18.60758479,73.78981752,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,21.87324869,70.59310805,Gujarat
Idea,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Idea,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,12.30650801,76.60722504,Karnataka
Vodafone,Outdoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
BSNL,Indoor,3G,5,Satisfactory,12.32219063,76.60870231,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.34327588,76.61866928,Karnataka
RJio,Outdoor,4G,4,Satisfactory,22.48060252,88.40538282,West Bengal
RJio,Outdoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,24.99217543,85.14002846,Bihar
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,2G,3,Poor Voice Quality,23.493361,87.3096776,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,22.6983682,88.3862929,West Bengal
RJio,Indoor,4G,4,Satisfactory,28.68604824,77.36213254,Uttar Pradesh
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,3G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28335041,72.86979572,Maharashtra
Vodafone,Indoor,3G,1,Poor Voice Quality,19.283453,72.8699905,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.8307017,70.79102612,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.8307017,70.79102612,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.8307017,70.79102612,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.86252713,81.01790725,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,23.57850667,87.17907167,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48060252,88.40538282,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,26.12730098,89.46077851,West Bengal
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,22.06375962,75.39946228,Madhya Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06346256,75.39955515,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,13.11326069,80.23413251,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,22.06357098,75.39965339,Madhya Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.17476831,85.89160903,Bihar
RJio,Indoor,4G,4,Satisfactory,22.6712831,88.33673837,West Bengal
Airtel,Indoor,4G,1,Call Dropped,22.56337,88.40334167,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,22.56337,88.40334167,West Bengal
Airtel,Indoor,4G,4,Satisfactory,13.93709387,75.54819382,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,13.93660258,75.5484395,Karnataka
RJio,Indoor,4G,4,Satisfactory,22.67143399,88.33675722,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,13.93634019,75.54884401,Karnataka
Airtel,Indoor,Unknown,4,Satisfactory,13.93679302,75.54834099,Karnataka
Idea,Travelling,Unknown,1,Poor Voice Quality,24.097065,88.252495,West Bengal
Idea,Indoor,Unknown,1,Poor Voice Quality,24.097065,88.252495,West Bengal
Idea,Outdoor,Unknown,1,Poor Voice Quality,24.097065,88.252495,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,12.87929,77.7246126,Karnataka
Airtel,Indoor,4G,5,Satisfactory,17.7296071,83.2955898,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,17.7296071,83.2955898,Andhra Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,18.0052274,79.5454161,Telangana
BSNL,Indoor,Unknown,4,Satisfactory,23.57865667,87.17911833,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Idea,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,17.7296071,83.2955898,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,19.87246,75.540555,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,23.0198808,72.5251406,Gujarat
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,17.7296171,83.2955888,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06346788,75.3997212,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,19.87246,75.540555,Maharashtra
RJio,Indoor,4G,4,Satisfactory,26.789515,80.89123167,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.8803286,77.6939458,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.8804558,77.678338,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.8804481,77.6783491,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.880445,77.67837,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.8804336,77.6783926,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.8805067,77.6782158,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.8804348,77.6940389,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.8804348,77.6940389,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.88058,77.6781838,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.8804477,77.6942086,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.88063841,77.69406343,Karnataka
Airtel,Indoor,4G,4,Satisfactory,12.88063841,77.69406343,Karnataka
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.88054051,77.69421187,Karnataka
RJio,Indoor,4G,5,Satisfactory,22.59358888,88.29849627,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31183468,89.45071507,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31183468,89.45071507,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.88054051,77.69421187,Karnataka
Idea,Indoor,3G,5,Satisfactory,18.5601527,73.7743675,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.63573038,88.43982038,West Bengal
RJio,Indoor,4G,1,Call Dropped,22.86866548,88.34818245,West Bengal
Airtel,Indoor,4G,3,Poor Voice Quality,18.0072917,79.5470342,Telangana
BSNL,Indoor,4G,4,Satisfactory,23.0198885,72.5251371,Gujarat
BSNL,Indoor,3G,4,Satisfactory,13.13832021,80.03766209,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,19.87246,75.540555,Maharashtra
BSNL,Indoor,3G,4,Satisfactory,13.13832021,80.03766209,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,29.84136637,77.88882088,Uttarakhand
BSNL,Indoor,3G,3,Poor Voice Quality,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,12.96903576,80.24731166,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,12.97904324,80.22626953,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,12.97904324,80.22626953,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,12.97904324,80.22626953,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13821927,80.0374246,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,19.87246,75.540555,Maharashtra
BSNL,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,Unknown,1,Poor Voice Quality,18.50394221,73.92797298,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.63573038,88.43982038,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.57856333,87.17904333,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57856333,87.17904333,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57856333,87.17904333,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34330595,76.61859334,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,21.16219019,72.87936963,Gujarat
RJio,Indoor,4G,5,Satisfactory,25.27451405,83.13022594,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06358238,75.39964115,Madhya Pradesh
Vodafone,Indoor,2G,5,Satisfactory,22.6984168,88.3911445,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
BSNL,Outdoor,3G,1,Call Dropped,-1,-1,NA
Vodafone,Indoor,4G,3,Poor Voice Quality,22.63573038,88.43982038,West Bengal
RJio,Indoor,Unknown,4,Satisfactory,22.80892969,86.18984402,Jharkhand
